X;A1;A2;A3;A4;A5;C1;C2;C3;C4;C5;C6;C7;C8
liveness;0;0.0021978;0;0;0;0;0;0;0;0;0;0;0
july 1982;0;0.0021978;0;0;0;0;0;0;0;0;0;0;0
semantic memory;0;0.0021978;0;0;0;0;0;0;0;0;0;0;0
minsky;0;0.00438596;0;0;0;0;0;0;0;0;0;0.00468384;0
mit;0;0.0021978;0;0;0;0;0;0;0;0;0;0;0
mit press;0;0.0021978;0;0;0;0;0;0;0;0;0;0;0
wiley;0;0.00438596;0;0;0;0;0;0;0;0;0;0.00468384;0
storage;0;0.00873362;0;0.0106383;0;0;0;0;0;0;0;0.00932401;0
graphics press;0;0.0021978;0;0;0;0;0;0;0;0;0;0;0
lm;0;0.0021978;0;0;0;0;0;0;0;0;0;0;0
aug;0;0.0021978;0;0;0;0;0;0;0;0;0;0;0
aug 19;0;0.0021978;0;0;0;0;0;0;0;0;0;0;0
mag;0;0.00873362;0.0165289;0.0106383;0;0;0;0;0;0;0;0;0
symbolic logic;0;0.0021978;0;0;0;0;0;0;0;0;0;0;0
london;0;0.00438596;0.00833333;0;0;0;0;0;0;0;0;0;0
woods;0;0.0021978;0;0;0;0;0;0;0;0;0;0;0
distributed;0;0.0021978;0;0;0;0;0;0;0;0;0;0;0
cr category;0;0.0021978;0;0;0;0;0;0;0;0;0;0;0
tems;0;0.0021978;0;0;0;0;0;0;0;0;0;0;0
dj;0;0.0021978;0;0;0;0;0;0;0;0;0;0;0
data structures;0;0.00438596;0;0;0;0;0;0;0;0;0;0.00468384;0
phrases;0;0.0021978;0;0;0;0;0;0;0;0;0;0;0
fee;0;0.0021978;0;0;0;0;0;0;0;0;0;0;0
copyright;0;0.0021978;0;0;0;0;0;0;0;0;0;0;0
copyright notice;0;0.0021978;0;0;0;0;0;0;0;0;0;0;0
crisis management;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
management process;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
goal;0;0;0.00833333;0;0;0.00634921;0;0;0;0;0;0;0
scenario;0;0;0.00833333;0;0;0;0;0;0;0;0.0104167;0;0
workshop;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
case management;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
austria;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
open access;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
access;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
archive;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
dissemination;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
research institution;0;0;0.00833333;0;0.00369686;0;0;0;0;0;0;0;0
france;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
abroad;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
au;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
university paris;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
paris;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
paris 1;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
process manager;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
strategic;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
strategic level;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
fulfilled;0;0;0.0325203;0.0210526;0;0;0.029304;0;0;0;0;0.0184758;0
technique;0;0;0.0284553;0;0;0.0218069;0;0;0;0.0406977;0;0.0185185;0
goal modeling;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
process modeling;0;0;0.00833333;0;0.00369686;0;0;0;0;0;0;0;0
challenging;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
simulating;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
flood management;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
oka river;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
river;0;0;0.00833333;0;0;0;0;0;0;0;0;0.00468384;0
moscow;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
moscow region;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
flexibility;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
intentional;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
tacit knowledge;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
human;0;0;0.00833333;0;0;0;0;0.00865801;0;0;0;0;0
actor;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
federal;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
emergency;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
emergency management;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
specification;0;0;0.00833333;0;0.00369686;0;0;0;0;0;0;0;0
city;0;0;0.00833333;0;0;0;0;0;0;0;0;0.00468384;0
existing;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
water;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
workflows;0;0;0.0165289;0;0.00736648;0;0;0.0171674;0;0;0;0;0
proposed;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
problematic;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
adaptability;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
process specification;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
modeling language;0;0;0.0165289;0;0;0;0.0148699;0;0;0;0;0.00932401;0
complete;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
provoked;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
snow;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
snow melting;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
risk;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
damages;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
infrastructure;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
railway;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
road;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
electric;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
electric power plant;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
plant;0;0;0.00833333;0;0;0;0;0.00865801;0;0;0;0;0
public service;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
agency;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
information system;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
roughly;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
visualization;0;0;0.00833333;0;0.00369686;0;0;0;0;0;0;0;0
decision making;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
monitoring;0;0;0.00833333;0;0;0;0.00749064;0;0;0;0;0;0
handling;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
he/she;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
request;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
process improvement;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
bpmn;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
process designed;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
hierarchical state machine;0;0;0.0325203;0;0;0;0;0;0;0.0465116;0;0.0184758;0.0246154
hsm;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
parts;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
transition state;0;0;0.0284553;0;0.014652;0.0218069;0;0;0;0;0.0353535;0;0
enactment;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
desired;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
choice modeling;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
concept map;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
according;0;0;0.0511811;0.0388601;0.0271248;0;0.0462633;0;0;0;0;0;0.039039
organizational;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
strategy;0;0;0.0165289;0;0.00736648;0;0.0148699;0;0;0;0;0;0
methodological;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
strategic goals;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
framework;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
process map;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
intended;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
target;0;0;0.00833333;0;0.00369686;0;0;0;0;0;0;0;0
triplet;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
meta-model;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
domain engineering;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
method engineering;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
secure;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
emergency evacuation;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
evacuation;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
share;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
operationalization;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
navigation;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
achievement;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
essential dimension;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
contained;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
discuss;0;0;0.00833333;0;0;0;0.00749064;0;0;0;0;0;0
flood;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
emergency state;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
cm;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
reinforce;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
ments;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
close;0;0;0.00833333;0;0;0;0;0;0;0;0;0.00468384;0
police;0;0;0.0284553;0;0.014652;0;0;0.0295359;0;0.0406977;0;0;0
process simulation;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
detector;0;0;0.0629921;0.0412371;0.0288288;0;0.0569395;0;0;0;0;0.0362812;0
high;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
high water;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
run time;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
adapted;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
recommendation system;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
life;0;0;0.00833333;0;0;0;0;0;0;0;0;0.00468384;0
damage;0;0;0.00833333;0.00534759;0;0;0;0;0;0;0;0;0
safety;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
scenario planning;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
int;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
model driven architecture;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
architecture;0;0;0.00833333;0;0;0;0;0;0;0;0;0.00468384;0
lettonie;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
requirement analysis;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
contemporary;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
business;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
business process;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
programming;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
selection;0;0;0.00833333;0;0;0;0;0;0;0;0;0.00468384;0
switzerland;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
c. rolland;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
intentionality;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
systems design;0;0;0.00833333;0;0;0;0;0.00865801;0;0;0;0;0
ltd.;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
russian federation;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
civil defense;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
natural disasters;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
disasters;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
alternative;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
university toronto;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
business process reengineering;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
finance;0;0;0.0041841;0;0;0;0;0;0;0;0;0;0
computational;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
computational model;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
grammars;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
finally;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
typical;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
turing machine;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
movable;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
read/write head;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
unbounded;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
restrict;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
prime;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
prime number;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
number symbols;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
parenthesis;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
strings;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
pattern matching;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
sequential logic;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
based;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
context-free grammar;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
combinational logic;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
switching circuit;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
labelled graph;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
regular language;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
machine model;0;0;0;0.00534759;0;0;0;0;0.0111732;0;0;0;0
mathematically;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
metaphor;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
far;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
motion;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
writing direction;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
produced;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
transducer;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
mealy machine;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
x x;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
black;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
black box;0;0;0;0.00534759;0.00369686;0;0;0;0;0;0;0;0
processing;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
classifier;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
moore machine;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
concentrating;0;0;0;0.00534759;0;0.00634921;0;0;0;0;0;0;0
functional program;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
imperative program;0;0;0;0.00534759;0;0;0;0;0.0111732;0;0;0;0
outputting;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
long;0;0;0;0.00534759;0;0.00634921;0;0;0;0;0;0;0
input symbol;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
infinite;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
infinite number;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
mutual recursion;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
cons;0;0;0;0.00534759;0;0.00634921;0;0;0;0;0;0;0
code;0;0;0;0.0106383;0.00736648;0;0;0.0171674;0;0;0;0;0
function called;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
arithmetic;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
input stream;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
void;0;0;0;0.00534759;0.00369686;0;0;0;0;0;0;0;0
tail recursive;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
gotos;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
eliminating;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
variable;0;0;0;0.0210526;0.0146252;0.0249221;0;0;0;0;0;0;0.0246154
current;0;0;0;0.0623441;0.0495575;0;0;0;0.121359;0;0.104072;0.0573951;0.0722543
char;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
functionality;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
equation;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
unspecified;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
lieu;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
controller;0;0;0;0.00534759;0;0;0;0.00865801;0;0;0;0;0
proceed;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
interested;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
categorizing;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
derive;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
type machine;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
class 0;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
final class;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
special case;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
alphabet;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
musical instrument;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
musical instrument digital interface;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
electronic;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
electronic musical instruments;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
midi sequencer;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
amplitude;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
depending;0;0;0;0.0106383;0;0.0126183;0;0;0;0;0;0.00932401;0
q 2;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
q2;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
c 1;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
number state;0;0;0;0.0412371;0.0288288;0.0486322;0;0;0;0;0;0.0362812;0.048048
a/0;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
categorize;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
traffic light;0;0;0;0.0412371;0.0288288;0;0;0.0653061;0;0.0888889;0;0.0362812;0
green;0;0;0;0.00534759;0.00369686;0;0;0;0;0;0;0;0
yellow;0;0;0;0.0106383;0.00736648;0;0;0;0;0;0;0;0.0124611
red figure;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
integer;0;0;0;0.0106383;0.00736648;0;0.0148699;0;0;0;0;0;0
unknown;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
floating-point;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
scanner;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
finite-state transducer;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
message;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
digit;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
communicating;0;0;0;0.00534759;0.00369686;0;0;0;0;0;0;0;0
capable;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
counterclockwise;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
spaced;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
sampling rate;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
speed;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
inference;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
figure;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
rotational;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
rotational direction;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
wrist-watch;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
display;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
vending;0;0;0;0.0106383;0;0;0;0;0.0220994;0;0;0.00932401;0
vending machine;0;0;0;0.0106383;0;0;0;0;0.0220994;0;0;0.00932401;0
output signal;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
traffic flow;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
cross traffic;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
traffic intersection;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
bar code;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
bit;0;0;0;0.0210526;0;0.0249221;0.029304;0;0;0;0;0.0184758;0
equal;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
tick;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
dark;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
idle;0;0;0;0.00534759;0;0;0.00749064;0;0;0;0;0;0
acceptor;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
gasoline;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
credit card;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
personal identification;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
identification number;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
keypad;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
nozzle;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
lever;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
q0;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
g0;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
equivalent representation;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
binary;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
least-significant bit;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
x0;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
reproduce;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
first step;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
r0;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
bit position;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
replicated;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
c0;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
number 0;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
number 1;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
binary adder;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
binary numerals;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
decimal value;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
serial binary adder;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
greater;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
simulate;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
division algorithm;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
combination lock;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
result;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
string matching algorithm;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
terminal symbol;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
0b;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
derivation tree;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
include;0;0;0;0.00534759;0;0;0;0;0.0111732;0;0;0;0
corresponding;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
deterministic automaton;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
breadth-first search;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
iteration;0;0;0;0.0106383;0.00736648;0;0;0;0;0;0;0;0.0124611
simply;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
precedence;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
ambiguous grammar;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
concatenation;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
bullet;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
explain;0;0;0;0.00534759;0.00369686;0;0;0;0;0;0;0;0
concatenating;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
fewer;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
infinite set;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
sr;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
justify;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
language constructed;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
kleene;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
iff;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
previously;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
entire;0;0;0;0.00534759;0;0;0.00749064;0;0;0;0;0;0
floyd warshall;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
real number;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
simplification;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
derivation;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
inductive;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
egrep;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
awk;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
notation;0;0;0;0.00534759;0.00369686;0;0;0;0;0;0;0;0
differ;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
file;0;0;0;0.0210526;0.0146252;0.0249221;0;0.0337553;0;0;0;0;0
scan;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
anew;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
question mark;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
ascii;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
ascii character;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
character code;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
newline;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
qu;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
az;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
s i;0;0;0;0.00534759;0;0;0;0.00865801;0;0;0;0;0
complementation;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
relative;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
digital computer;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
machine element;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
propositional function;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
memory recall;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
recall;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
share;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
logic element;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
physical devices;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
logical value;0;0;0;0.00534759;0;0;0.00749064;0;0;0;0;0;0
physical states;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
delay time;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
time switching;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
switching time;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
gate;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
able;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
computer designer;0;0;0;0.00534759;0;0;0;0;0;0;0;0.00468384;0
specific;0;0;0;0.00534759;0;0.00634921;0;0;0;0;0;0;0
obtained;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
series 1;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
ticks;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
function;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
clock ticked;0;0;0;0.00268097;0;0;0;0;0;0;0;0;0
