X ; science bn:00069670n ; computer bn:00021464n ; statecharts bn:01128895n ; systems bn:15125301n ; david harel bn:03178978n ; mathematics bn:00053823n ; state bn:00023236n ; state machine bn:00212740n ; diagrams bn:00026817n ; communication bn:00021221n ; units bn:00021497n ; language bn:00049910n ; behavior bn:00009657n ; complex bn:00100148a ; complex system bn:03086504n ; problem bn:00048242n ; reactive systems bn:02824399n ; example bn:00032100n ; automobiles bn:00007309n ; networks bn:00024712n ; kind bn:00035907n ; way bn:00033729n ; time bn:00077270n ; simulation bn:00021496n ; set bn:00070697n ; output bn:00036821n ; information bn:00046705n ; tool bn:00077585n ; number bn:00058285n ; state transition bn:03348716n ; nature bn:00057017n ; triggering bn:00082306v ; hierarchical bn:00104156a ; orthogonality bn:00059586n ; main bn:00099598a ; possible bn:00108829a ; broadcast bn:00013234n ; semantics bn:00070404n ; concept bn:00021547n ; occurring bn:00085337v ; america bn:00003341n ; achieved bn:00082226v ; automata bn:00007371n ; c d bn:00016915n ; sec bn:00068672n ; history bn:00044268n ; effect bn:00021961n ; require bn:00091028v ; determinism bn:00026654n ; simultaneous bn:00099916a ; application bn:00005095n ; possibility bn:00045632n ; light bn:00051108n ; second bn:00095974a ; merely bn:00114626r ; reg bn:01922794n ; timers bn:00077309n ; syntax bn:00062118n ; substates bn:00964536n ; conditional bn:00100214a ; defined bn:00086465v ; formal syntax bn:01042120n ; operational semantics bn:02057536n ; definition bn:00025928n ; condition c bn:00675915n ; subset bn:00074971n ; management bn:00053116n ; higraphs bn:01691263n ; finite bn:00102992a ; new york bn:00041611n ; automata theory bn:00152075n ; entity bn:00031027n ; types bn:00016413n ; multiple bn:00107028a ; composite bn:00100155a ; sequence bn:00070574n ; large number bn:14223782n ; goal bn:00030721n ; scenario bn:01190125n ; city bn:03335997n ; workflows bn:00081578n ; plant bn:00035324n ; transition state bn:03731398n ; strategy bn:00069579n ; police bn:00022026n ; transducer bn:00077966n ; code bn:00020354n ; current bn:00096401a ; traffic light bn:00074441n ; bit bn:00010731n ; include bn:00089662v ; logical value bn:00855623n ; gate bn:00037487n ; flip-flop bn:00035248n ; summary bn:00075142n ; autonomous bn:00097830a ; stateflow bn:03369007n ; red light bn:00066676n ; composite states bn:00892979n ; inner bn:00105133a ; deep bn:00101054a ; simple bn:00098053a ; atomic bn:00097696a ; interaction diagram bn:02571962n ; activity diagrams bn:02627321n ; deterministic finite state automata bn:03499526n ; superstate bn:03656095n ; fsa bn:03013778n ; basic bn:00098103a ; fsms bn:03431506n ; state actions bn:00955439n
bit bn:00010731n ; 0.0142857 ; 0.0217391 ; 0.0540541 ; 0.159091 ; 0.04 ; 0.0258065 ; 0.153846 ; 0.0153846 ; 0.0338983 ; 0.0294118 ; 0.035 ; 0.0673077 ; 0.05 ; 0.0673077 ; 0.0689655 ; 0.0689655 ; 0.04 ; 0.030303 ; 0.0952381 ; 0.153846 ; 0.1 ; 0.0555556 ; 0.0300752 ; 0.0952381 ; 0.14 ; 0.0625 ; 0.0740741 ; 0.039604 ; 0.030303 ; 0.0634921 ; 0.0263158 ; 0.0307692 ; 0.5 ; 0.0163934 ; 0.114286 ; 0.0673077 ; 0.0208333 ; 0.0481928 ; 0.040404 ; 0.0196078 ; 0.0212766 ; 0.0454545 ; 0.0263158 ; 0.121212 ; 0.0555556 ; 0.1 ; 0.0625 ; 0.0222222 ; 0.153846 ; 0.0833333 ; 0.0384615 ; 0.0149254 ; 0.210526 ; 0.0512821 ; 0.129032 ; 0.125 ; 0.222222 ; 0.0363636 ; 0.0769231 ; 0.125 ; 0.0384615 ; 0.0952381 ; 0.125 ; 0.0294118 ; 0.125 ; 0.153846 ; 0.153846 ; 0.0454545 ; 0.0714286 ; 0.108108 ; 0.1 ; 0.1 ; 0.145833 ; 0.08 ; 0.1 ; 0.153846 ; 0.363636 ; 0.285714 ; 0.125 ; 0.285714 ; 0.1 ; 0.125 ; 0.1 ; 0.222222 ; 0.1 ; 0.285714 ; 0.125 ; 0.0588235 ; 0.222222 ; 1 ; 0.125 ; 0.125 ; 0.285714 ; 0.285714 ; 0.05 ; 0.125 ; 0.153846 ; 0.125 ; 0.1 ; 0.125 ; 0.125 ; 0.4 ; 0.125 ; 0.363636 ; 0.285714 ; 0.222222 ; 0.125 ; 0.285714 ; 0.285714 ; 0.285714 ; 0.285714
include bn:00089662v ; 0.0153846 ; 0.05 ; 0.0625 ; 0.0454545 ; 0.05 ; 0.00653595 ; 0.111111 ; 0.00793651 ; 0.0173913 ; 0.0344828 ; 0.01 ; 0.0192308 ; 0.142857 ; 0.0192308 ; 0.04 ; 0.04 ; 0.0217391 ; 0.0327869 ; 0.0588235 ; 0.111111 ; 0.2 ; 0.0645161 ; 0.0153846 ; 0.0588235 ; 0.0196078 ; 0.0357143 ; 0.0392157 ; 0.0204082 ; 0.0740741 ; 0.0333333 ; 0.0625 ; 0.0333333 ; 0.0666667 ; 0.0178571 ; 0.0625 ; 0.0192308 ; 0.0232558 ; 0.0123457 ; 0.0208333 ; 0.0444444 ; 0.0224719 ; 0.125 ; 0.0625 ; 0.0666667 ; 0.0769231 ; 0.2 ; 0.0740741 ; 0.0235294 ; 0.111111 ; 0.142857 ; 0.019802 ; 0.0327869 ; 0.125 ; 0.0266667 ; 0.0714286 ; 0.333333 ; 0.2 ; 0.0196078 ; 0.0454545 ; 0.333333 ; 0.019802 ; 0.125 ; 0.333333 ; 0.0150376 ; 0.333333 ; 0.25 ; 0.111111 ; 0.0588235 ; 0.25 ; 0.0588235 ; 0.2 ; 0.2 ; 0.0416667 ; 0.0425532 ; 0.2 ; 0.111111 ; 0.111111 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.2 ; 0.333333 ; 0.2 ; 0.2 ; 0.2 ; 0.333333 ; 1 ; 0.0689655 ; 0.5 ; 0.125 ; 1 ; 1 ; 0.333333 ; 0.333333 ; 0.142857 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.125 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
logical value bn:00855623n ; 0.0153846 ; 0.05 ; 0.0625 ; 0.0454545 ; 0.05 ; 0.00653595 ; 0.111111 ; 0.00793651 ; 0.0173913 ; 0.0344828 ; 0.01 ; 0.0192308 ; 0.142857 ; 0.0192308 ; 0.04 ; 0.04 ; 0.0217391 ; 0.0327869 ; 0.0588235 ; 0.111111 ; 0.2 ; 0.0645161 ; 0.0153846 ; 0.0588235 ; 0.0196078 ; 0.0357143 ; 0.0392157 ; 0.0204082 ; 0.0740741 ; 0.0333333 ; 0.0625 ; 0.0333333 ; 0.0666667 ; 0.0178571 ; 0.0625 ; 0.0192308 ; 0.0232558 ; 0.0123457 ; 0.0208333 ; 0.0444444 ; 0.0224719 ; 0.125 ; 0.0625 ; 0.0666667 ; 0.0769231 ; 0.2 ; 0.0740741 ; 0.0235294 ; 0.111111 ; 0.142857 ; 0.019802 ; 0.0327869 ; 0.125 ; 0.0266667 ; 0.0714286 ; 0.333333 ; 0.2 ; 0.0196078 ; 0.0454545 ; 0.333333 ; 0.019802 ; 0.125 ; 0.333333 ; 0.0150376 ; 0.333333 ; 0.25 ; 0.111111 ; 0.0588235 ; 0.25 ; 0.0588235 ; 0.2 ; 0.2 ; 0.0416667 ; 0.0425532 ; 0.2 ; 0.111111 ; 0.111111 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.2 ; 0.333333 ; 0.2 ; 0.2 ; 0.2 ; 0.333333 ; 1 ; 0.0689655 ; 0.5 ; 0.125 ; 1 ; 1 ; 0.333333 ; 0.333333 ; 0.142857 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.125 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
gate bn:00037487n ; 0.0153846 ; 0.0243902 ; 0.0625 ; 0.0454545 ; 0.05 ; 0.0131579 ; 0.25 ; 0.00793651 ; 0.0173913 ; 0.0344828 ; 0.01 ; 0.0192308 ; 0.0666667 ; 0.0192308 ; 0.04 ; 0.0833333 ; 0.0444444 ; 0.016129 ; 0.125 ; 0.25 ; 0.2 ; 0.03125 ; 0.0153846 ; 0.125 ; 0.04 ; 0.0357143 ; 0.0392157 ; 0.0204082 ; 0.0357143 ; 0.0333333 ; 0.030303 ; 0.0333333 ; 0.142857 ; 0.0178571 ; 0.0625 ; 0.0192308 ; 0.0232558 ; 0.025 ; 0.0208333 ; 0.0217391 ; 0.0224719 ; 0.0588235 ; 0.030303 ; 0.0666667 ; 0.0769231 ; 0.2 ; 0.0357143 ; 0.0235294 ; 0.25 ; 0.142857 ; 0.019802 ; 0.016129 ; 0.125 ; 0.0266667 ; 0.0714286 ; 0.333333 ; 0.2 ; 0.0196078 ; 0.0454545 ; 0.333333 ; 0.019802 ; 0.125 ; 0.333333 ; 0.0150376 ; 0.333333 ; 0.25 ; 0.25 ; 0.0588235 ; 0.111111 ; 0.0588235 ; 0.2 ; 0.2 ; 0.0416667 ; 0.0425532 ; 0.2 ; 0.25 ; 0.25 ; 0.333333 ; 0.333333 ; 1 ; 0.2 ; 0.333333 ; 0.2 ; 0.2 ; 0.2 ; 1 ; 0.333333 ; 0.0689655 ; 0.5 ; 0.285714 ; 0.333333 ; 0.333333 ; 1 ; 1 ; 0.0666667 ; 0.333333 ; 0.25 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.285714 ; 0.333333 ; 0.25 ; 0.333333 ; 0.5 ; 0.333333 ; 1 ; 1 ; 1 ; 1
flip-flop bn:00035248n ; 0.0153846 ; 0.0243902 ; 0.0625 ; 0.0454545 ; 0.05 ; 0.0131579 ; 0.25 ; 0.00793651 ; 0.0173913 ; 0.0344828 ; 0.01 ; 0.0192308 ; 0.0666667 ; 0.0192308 ; 0.04 ; 0.0833333 ; 0.0444444 ; 0.016129 ; 0.125 ; 0.25 ; 0.2 ; 0.03125 ; 0.0153846 ; 0.125 ; 0.04 ; 0.0357143 ; 0.0392157 ; 0.0204082 ; 0.0357143 ; 0.0333333 ; 0.030303 ; 0.0333333 ; 0.142857 ; 0.0178571 ; 0.0625 ; 0.0192308 ; 0.0232558 ; 0.025 ; 0.0208333 ; 0.0217391 ; 0.0224719 ; 0.0588235 ; 0.030303 ; 0.0666667 ; 0.0769231 ; 0.2 ; 0.0357143 ; 0.0235294 ; 0.25 ; 0.142857 ; 0.019802 ; 0.016129 ; 0.125 ; 0.0266667 ; 0.0714286 ; 0.333333 ; 0.2 ; 0.0196078 ; 0.0454545 ; 0.333333 ; 0.019802 ; 0.125 ; 0.333333 ; 0.0150376 ; 0.333333 ; 0.25 ; 0.25 ; 0.0588235 ; 0.111111 ; 0.0588235 ; 0.2 ; 0.2 ; 0.0416667 ; 0.0425532 ; 0.2 ; 0.25 ; 0.25 ; 0.333333 ; 0.333333 ; 1 ; 0.2 ; 0.333333 ; 0.2 ; 0.2 ; 0.2 ; 1 ; 0.333333 ; 0.0689655 ; 0.5 ; 0.285714 ; 0.333333 ; 0.333333 ; 1 ; 1 ; 0.0666667 ; 0.333333 ; 0.25 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.285714 ; 0.333333 ; 0.25 ; 0.333333 ; 0.5 ; 0.333333 ; 1 ; 1 ; 1 ; 1
summary bn:00075142n ; 0.0540541 ; 0.173913 ; 0.0454545 ; 0.0740741 ; 0.137931 ; 0.0440252 ; 0.047619 ; 0.0530303 ; 0.015748 ; 0.05 ; 0.0190476 ; 0.0350877 ; 0.0769231 ; 0.0350877 ; 0.117647 ; 0.0555556 ; 0.0172414 ; 0.0273973 ; 0.0344828 ; 0.047619 ; 0.125 ; 0.0465116 ; 0.0588235 ; 0.0344828 ; 0.015873 ; 0.0512821 ; 0.031746 ; 0.0181818 ; 0.108108 ; 0.0277778 ; 0.0454545 ; 0.0571429 ; 0.037037 ; 0.0298507 ; 0.0454545 ; 0.0350877 ; 0.0181818 ; 0.0804598 ; 0.0185185 ; 0.0727273 ; 0.040404 ; 0.153846 ; 0.0454545 ; 0.1 ; 0.0833333 ; 0.0588235 ; 0.108108 ; 0.0879121 ; 0.047619 ; 0.111111 ; 0.0176991 ; 0.0273973 ; 0.0714286 ; 0.0470588 ; 0.05 ; 0.0666667 ; 0.0588235 ; 0.0322581 ; 0.0606061 ; 0.0666667 ; 0.0176991 ; 0.0714286 ; 0.0666667 ; 0.027972 ; 0.0666667 ; 0.1 ; 0.047619 ; 0.0344828 ; 0.1 ; 0.0434783 ; 0.0588235 ; 0.0588235 ; 0.0333333 ; 0.0701754 ; 0.125 ; 0.047619 ; 0.047619 ; 0.0666667 ; 0.142857 ; 0.0666667 ; 0.0588235 ; 0.0666667 ; 0.0588235 ; 0.0588235 ; 0.0588235 ; 0.0666667 ; 0.142857 ; 0.228571 ; 0.125 ; 0.05 ; 0.142857 ; 0.142857 ; 0.0666667 ; 0.0666667 ; 1 ; 0.0666667 ; 0.047619 ; 0.0666667 ; 0.125 ; 0.0666667 ; 0.0666667 ; 0.05 ; 0.142857 ; 0.1 ; 0.0666667 ; 0.0588235 ; 0.142857 ; 0.0666667 ; 0.0666667 ; 0.0666667 ; 0.0666667
autonomous bn:00097830a ; 0.0153846 ; 0.0243902 ; 0.030303 ; 0.0222222 ; 0.05 ; 0.00653595 ; 0.111111 ; 0.00793651 ; 0.00862069 ; 0.0344828 ; 0.00497512 ; 0.00952381 ; 0.142857 ; 0.00952381 ; 0.04 ; 0.0833333 ; 0.0444444 ; 0.016129 ; 0.0588235 ; 0.111111 ; 0.2 ; 0.03125 ; 0.00763359 ; 0.125 ; 0.0196078 ; 0.0357143 ; 0.0192308 ; 0.010101 ; 0.0357143 ; 0.0163934 ; 0.030303 ; 0.0163934 ; 0.0666667 ; 0.0178571 ; 0.030303 ; 0.00952381 ; 0.047619 ; 0.0123457 ; 0.0103093 ; 0.0217391 ; 0.0111111 ; 0.0588235 ; 0.030303 ; 0.0322581 ; 0.0769231 ; 0.2 ; 0.0357143 ; 0.0116279 ; 0.111111 ; 0.142857 ; 0.00980392 ; 0.016129 ; 0.0588235 ; 0.0131579 ; 0.0344828 ; 0.333333 ; 0.2 ; 0.0196078 ; 0.0454545 ; 0.333333 ; 0.00980392 ; 0.0588235 ; 0.333333 ; 0.00746269 ; 0.333333 ; 0.111111 ; 0.111111 ; 0.0588235 ; 0.111111 ; 0.0588235 ; 0.2 ; 0.2 ; 0.0204082 ; 0.0208333 ; 0.2 ; 0.111111 ; 0.111111 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.2 ; 0.333333 ; 0.2 ; 0.2 ; 0.2 ; 0.333333 ; 0.333333 ; 0.0333333 ; 0.2 ; 0.125 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.0666667 ; 1 ; 0.25 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.285714 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
stateflow bn:03369007n ; 0.0285714 ; 0.0434783 ; 0.111111 ; 0.04 ; 0.08 ; 0.025641 ; 0.142857 ; 0.0152672 ; 0.0336134 ; 0.0588235 ; 0.0196078 ; 0.037037 ; 0.1 ; 0.037037 ; 0.0666667 ; 0.142857 ; 0.177778 ; 0.0298507 ; 0.2 ; 0.142857 ; 0.0909091 ; 0.0540541 ; 0.0298507 ; 0.2 ; 0.0740741 ; 0.0606061 ; 0.0350877 ; 0.0192308 ; 0.0606061 ; 0.0625 ; 0.0526316 ; 0.030303 ; 0.1 ; 0.0327869 ; 0.111111 ; 0.037037 ; 0.0869565 ; 0.0232558 ; 0.04 ; 0.0392157 ; 0.0430108 ; 0.0434783 ; 0.0526316 ; 0.0555556 ; 0.111111 ; 0.0909091 ; 0.0606061 ; 0.0449438 ; 0.142857 ; 0.166667 ; 0.0380952 ; 0.0298507 ; 0.0909091 ; 0.0506329 ; 0.0588235 ; 0.111111 ; 0.0909091 ; 0.0357143 ; 0.0740741 ; 0.111111 ; 0.0380952 ; 0.0909091 ; 0.111111 ; 0.0291971 ; 0.111111 ; 0.142857 ; 0.333333 ; 0.0909091 ; 0.0666667 ; 0.105263 ; 0.2 ; 0.2 ; 0.0769231 ; 0.0784314 ; 0.0909091 ; 0.142857 ; 0.142857 ; 0.111111 ; 0.111111 ; 0.25 ; 0.2 ; 0.111111 ; 0.2 ; 0.2 ; 0.2 ; 0.25 ; 0.111111 ; 0.121212 ; 0.2 ; 0.153846 ; 0.111111 ; 0.111111 ; 0.25 ; 0.25 ; 0.047619 ; 0.25 ; 1 ; 0.25 ; 0.2 ; 0.25 ; 0.25 ; 0.363636 ; 0.111111 ; 0.142857 ; 0.111111 ; 0.2 ; 0.111111 ; 0.25 ; 0.25 ; 0.25 ; 0.25
red light bn:00066676n ; 0.03125 ; 0.05 ; 0.0625 ; 0.0222222 ; 0.105263 ; 0.0131579 ; 0.111111 ; 0.016 ; 0.0173913 ; 0.0714286 ; 0.01 ; 0.0192308 ; 0.0666667 ; 0.0192308 ; 0.0833333 ; 0.04 ; 0.0444444 ; 0.0327869 ; 0.125 ; 0.111111 ; 0.2 ; 0.0645161 ; 0.0153846 ; 0.0588235 ; 0.04 ; 0.0740741 ; 0.0192308 ; 0.010101 ; 0.0740741 ; 0.0333333 ; 0.0625 ; 0.0163934 ; 0.0666667 ; 0.0363636 ; 0.0625 ; 0.0192308 ; 0.047619 ; 0.0123457 ; 0.0208333 ; 0.0444444 ; 0.0224719 ; 0.0588235 ; 0.0625 ; 0.0322581 ; 0.166667 ; 0.2 ; 0.0740741 ; 0.0235294 ; 0.111111 ; 0.333333 ; 0.019802 ; 0.0327869 ; 0.0588235 ; 0.0266667 ; 0.0344828 ; 0.333333 ; 0.2 ; 0.04 ; 0.0952381 ; 0.333333 ; 0.019802 ; 0.0588235 ; 0.333333 ; 0.0150376 ; 0.333333 ; 0.111111 ; 0.25 ; 0.125 ; 0.111111 ; 0.0285714 ; 0.5 ; 0.5 ; 0.0416667 ; 0.0425532 ; 0.2 ; 0.111111 ; 0.111111 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.5 ; 0.333333 ; 0.5 ; 0.5 ; 0.5 ; 0.333333 ; 0.333333 ; 0.0689655 ; 0.2 ; 0.125 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.0666667 ; 0.333333 ; 0.25 ; 1 ; 0.5 ; 1 ; 1 ; 0.125 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
composite states bn:00892979n ; 0.030303 ; 0.047619 ; 0.0588235 ; 0.0434783 ; 0.0952381 ; 0.0263158 ; 0.0909091 ; 0.032 ; 0.017094 ; 0.142857 ; 0.02 ; 0.0188679 ; 0.0588235 ; 0.0188679 ; 0.166667 ; 0.0769231 ; 0.0425532 ; 0.031746 ; 0.111111 ; 0.0909091 ; 0.142857 ; 0.0606061 ; 0.0307692 ; 0.0526316 ; 0.0384615 ; 0.148148 ; 0.0185185 ; 0.00990099 ; 0.0689655 ; 0.0322581 ; 0.0588235 ; 0.0322581 ; 0.0588235 ; 0.0727273 ; 0.0588235 ; 0.0188679 ; 0.0454545 ; 0.0243902 ; 0.0204082 ; 0.0425532 ; 0.021978 ; 0.111111 ; 0.0588235 ; 0.0625 ; 0.142857 ; 0.142857 ; 0.148148 ; 0.0470588 ; 0.0909091 ; 0.25 ; 0.0194175 ; 0.031746 ; 0.0526316 ; 0.025974 ; 0.0322581 ; 0.2 ; 0.142857 ; 0.08 ; 0.0869565 ; 0.2 ; 0.0194175 ; 0.0526316 ; 0.2 ; 0.0148148 ; 0.2 ; 0.0909091 ; 0.2 ; 0.111111 ; 0.0909091 ; 0.027027 ; 0.333333 ; 0.333333 ; 0.04 ; 0.0408163 ; 0.333333 ; 0.0909091 ; 0.0909091 ; 0.2 ; 0.2 ; 0.2 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.2 ; 0.2 ; 0.137931 ; 0.142857 ; 0.1 ; 0.2 ; 0.2 ; 0.2 ; 0.2 ; 0.125 ; 0.2 ; 0.2 ; 0.5 ; 1 ; 0.5 ; 0.5 ; 0.1 ; 0.2 ; 0.2 ; 0.2 ; 0.142857 ; 0.5 ; 0.2 ; 0.2 ; 0.2 ; 0.2
inner bn:00105133a ; 0.03125 ; 0.05 ; 0.0625 ; 0.0222222 ; 0.105263 ; 0.0131579 ; 0.111111 ; 0.016 ; 0.0173913 ; 0.0714286 ; 0.01 ; 0.0192308 ; 0.0666667 ; 0.0192308 ; 0.0833333 ; 0.04 ; 0.0444444 ; 0.0327869 ; 0.125 ; 0.111111 ; 0.2 ; 0.0645161 ; 0.0153846 ; 0.0588235 ; 0.04 ; 0.0740741 ; 0.0192308 ; 0.010101 ; 0.0740741 ; 0.0333333 ; 0.0625 ; 0.0163934 ; 0.0666667 ; 0.0363636 ; 0.0625 ; 0.0192308 ; 0.047619 ; 0.0123457 ; 0.0208333 ; 0.0444444 ; 0.0224719 ; 0.0588235 ; 0.0625 ; 0.0322581 ; 0.166667 ; 0.2 ; 0.0740741 ; 0.0235294 ; 0.111111 ; 0.333333 ; 0.019802 ; 0.0327869 ; 0.0588235 ; 0.0266667 ; 0.0344828 ; 0.333333 ; 0.2 ; 0.04 ; 0.0952381 ; 0.333333 ; 0.019802 ; 0.0588235 ; 0.333333 ; 0.0150376 ; 0.333333 ; 0.111111 ; 0.25 ; 0.125 ; 0.111111 ; 0.0285714 ; 0.5 ; 0.5 ; 0.0416667 ; 0.0425532 ; 0.2 ; 0.111111 ; 0.111111 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.5 ; 0.333333 ; 0.5 ; 0.5 ; 0.5 ; 0.333333 ; 0.333333 ; 0.0689655 ; 0.2 ; 0.125 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.0666667 ; 0.333333 ; 0.25 ; 1 ; 0.5 ; 1 ; 1 ; 0.125 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
deep bn:00101054a ; 0.03125 ; 0.05 ; 0.0625 ; 0.0222222 ; 0.105263 ; 0.0131579 ; 0.111111 ; 0.016 ; 0.0173913 ; 0.0714286 ; 0.01 ; 0.0192308 ; 0.0666667 ; 0.0192308 ; 0.0833333 ; 0.04 ; 0.0444444 ; 0.0327869 ; 0.125 ; 0.111111 ; 0.2 ; 0.0645161 ; 0.0153846 ; 0.0588235 ; 0.04 ; 0.0740741 ; 0.0192308 ; 0.010101 ; 0.0740741 ; 0.0333333 ; 0.0625 ; 0.0163934 ; 0.0666667 ; 0.0363636 ; 0.0625 ; 0.0192308 ; 0.047619 ; 0.0123457 ; 0.0208333 ; 0.0444444 ; 0.0224719 ; 0.0588235 ; 0.0625 ; 0.0322581 ; 0.166667 ; 0.2 ; 0.0740741 ; 0.0235294 ; 0.111111 ; 0.333333 ; 0.019802 ; 0.0327869 ; 0.0588235 ; 0.0266667 ; 0.0344828 ; 0.333333 ; 0.2 ; 0.04 ; 0.0952381 ; 0.333333 ; 0.019802 ; 0.0588235 ; 0.333333 ; 0.0150376 ; 0.333333 ; 0.111111 ; 0.25 ; 0.125 ; 0.111111 ; 0.0285714 ; 0.5 ; 0.5 ; 0.0416667 ; 0.0425532 ; 0.2 ; 0.111111 ; 0.111111 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.5 ; 0.333333 ; 0.5 ; 0.5 ; 0.5 ; 0.333333 ; 0.333333 ; 0.0689655 ; 0.2 ; 0.125 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.0666667 ; 0.333333 ; 0.25 ; 1 ; 0.5 ; 1 ; 1 ; 0.125 ; 0.333333 ; 0.111111 ; 0.333333 ; 0.2 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333 ; 0.333333
simple bn:00098053a ; 0.0142857 ; 0.0217391 ; 0.0540541 ; 0.0851064 ; 0.04 ; 0.0127389 ; 0.153846 ; 0.0153846 ; 0.0166667 ; 0.0294118 ; 0.0197044 ; 0.0373832 ; 0.105263 ; 0.0373832 ; 0.0689655 ; 0.148148 ; 0.0833333 ; 0.0149254 ; 0.0952381 ; 0.153846 ; 0.1 ; 0.027027 ; 0.0148148 ; 0.210526 ; 0.0754717 ; 0.0625 ; 0.0740741 ; 0.0194175 ; 0.030303 ; 0.0307692 ; 0.0263158 ; 0.0307692 ; 0.235294 ; 0.0163934 ; 0.0540541 ; 0.0373832 ; 0.0425532 ; 0.0235294 ; 0.040404 ; 0.0196078 ; 0.0212766 ; 0.0454545 ; 0.0263158 ; 0.0571429 ; 0.0555556 ; 0.1 ; 0.0625 ; 0.0222222 ; 0.153846 ; 0.0833333 ; 0.0188679 ; 0.0149254 ; 0.0952381 ; 0.0512821 ; 0.129032 ; 0.125 ; 0.1 ; 0.0178571 ; 0.0769231 ; 0.125 ; 0.0188679 ; 0.0952381 ; 0.125 ; 0.0144928 ; 0.125 ; 0.153846 ; 0.153846 ; 0.0454545 ; 0.0714286 ; 0.205882 ; 0.1 ; 0.1 ; 0.0784314 ; 0.0384615 ; 0.1 ; 0.153846 ; 0.153846 ; 0.125 ; 0.125 ; 0.285714 ; 0.1 ; 0.125 ; 0.1 ; 0.222222 ; 0.1 ; 0.285714 ; 0.125 ; 0.0588235 ; 0.222222 ; 0.4 ; 0.125 ; 0.125 ; 0.285714 ; 0.285714 ; 0.05 ; 0.285714 ; 0.363636 ; 0.125 ; 0.1 ; 0.125 ; 0.125 ; 1 ; 0.125 ; 0.363636 ; 0.285714 ; 0.222222 ; 0.125 ; 0.285714 ; 0.285714 ; 0.285714 ; 0.285714
