X ; A1 ; A2 ; A3 ; A4 ; A5 ; C1 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8
defined bn:00086465v ; 0.106785 ; 0 ; 0.0700779 ; 0.0845384 ; 0.102336 ; 0.0823137 ; 0 ; 0.057842 ; 0 ; 0 ; 0 ; 0.0812013 ; 0.0711902
instant bn:00099740a ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
intuition bn:00047307n ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
wish bn:00080435n ; 0.00222469 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
formal syntax bn:01042120n ; 0.0177976 ; 0.0166852 ; 0 ; 0.0166852 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0166852 ; 0 ; 0.0166852 ; 0
operational semantics bn:02057536n ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0
least common ancestor bn:03585687n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
definition bn:00025928n ; 0.272525 ; 0.223582 ; 0.139043 ; 0.224694 ; 0.23693 ; 0.186874 ; 0.174638 ; 0 ; 0.0945495 ; 0 ; 0 ; 0.216908 ; 0.192436
ordered pair bn:00012597n ; 0.00444939 ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
condition c bn:00675915n ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
error bn:00031485n ; 0.00889878 ; 0.00889878 ; 0 ; 0.00889878 ; 0.00889878 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
analyzing bn:00082596v ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
appropriate bn:00097398a ; 0.00222469 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
final result bn:00034520n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
computing bn:00084373v ; 0.0177976 ; 0.0177976 ; 0 ; 0.0177976 ; 0.0177976 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0177976 ; 0
exception bn:03416394n ; 0.00444939 ; 0 ; 0 ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
hardware bn:00021480n ; 0.00889878 ; 0 ; 0 ; 0.00889878 ; 0.00889878 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00889878 ; 0
papers bn:00028015n ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
claim bn:00019404n ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
read bn:00066357n ; 0.00444939 ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
stepwise refinement bn:03218093n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
executable bn:00102521a ; 0.00889878 ; 0 ; 0.00889878 ; 0 ; 0 ; 0.00889878 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00889878 ; 0
executable code bn:00058456n ; 0.00222469 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
diagramming bn:00086769v ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
communicating finite-state machines bn:13947856n ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
message queued bn:03175133n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
solving bn:00088162v ; 0.00222469 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
put forward bn:00091870v ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
group bn:00041942n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
relatively bn:00114784r ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
augmented transition network bn:01129697n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
recursive bn:00109560a ; 0.00444939 ; 0 ; 0.00444939 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
subroutines bn:00036826n ; 0.00444939 ; 0 ; 0 ; 0.00444939 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
concentrate bn:00021536n ; 0.00222469 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
data bn:00025314n ; 0.0355951 ; 0.0333704 ; 0.0333704 ; 0.0333704 ; 0.0333704 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0344828 ; 0
subset bn:00074971n ; 0.00889878 ; 0.00889878 ; 0 ; 0.00889878 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00889878 ; 0
accumulated bn:00082846v ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
unavailability bn:03156444n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
encompassing bn:00085497v ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
applicable bn:00097372a ; 0.00444939 ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
petri net bn:01557438n ; 0.00889878 ; 0.00889878 ; 0.00889878 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00889878 ; 0
characteristic bn:00099532a ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0
availability bn:00000670n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
yardstick bn:00081841n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
assess bn:00082720v ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
explicitly bn:00115285r ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
sender bn:00070465n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
listening bn:00089280v ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
listener bn:00007019n ; 0.00222469 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
implement bn:00084595v ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
find out bn:00082811v ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
more central bn:00099258a ; 0.00222469 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
jackson bn:00047836n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
respect bn:00031654n ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
present bn:00108977a ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
inherent bn:00098994a ; 0.00889878 ; 0 ; 0.00889878 ; 0.00889878 ; 0 ; 0.00889878 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
implicitly bn:00115770r ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
expressive bn:00102608a ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
expressive power bn:03234063n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
practical bn:00108880a ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
threads bn:03212986n ; 0.00222469 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
conceive bn:00083370v ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
upper bn:00113425a ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
assertion bn:00001768n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
concern bn:00021286n ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
assignment statements bn:02806034n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
compiled bn:00085470v ; 0.00444939 ; 0 ; 0 ; 0.00444939 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
compiler bn:00021344n ; 0.00889878 ; 0 ; 0 ; 0.00889878 ; 0 ; 0 ; 0 ; 0.00889878 ; 0 ; 0 ; 0 ; 0.00889878 ; 0
impossible bn:00104687a ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ones bn:00000005n ; 0.00444939 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0
concurrent process bn:00658978n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
optimizing bn:00091186v ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
airplane bn:00001697n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
demand bn:00026107n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
people bn:00061450n ; 0.00444939 ; 0.00444939 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
electrical engineers bn:00029856n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
engineers bn:03098987n ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
experts bn:00032322n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
weapon bn:00005704n ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
maintainability bn:03148064n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
turnover bn:00030623n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
period bn:00036471n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
peer review bn:01750387n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
feedback bn:00033948n ; 0.00444939 ; 0 ; 0.00444939 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
electronics bn:00030270n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
semiconductor bn:00070422n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
evaluation bn:00031973n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
weakness bn:00080285n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
modification bn:00003125n ; 0.00222469 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
user-friendliness bn:02245863n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
stage bn:00061898n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
massachusetts bn:00009233n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
interrelated bn:00105268a ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
more sophisticated bn:00110922a ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
deadlock bn:00025510n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
management bn:00053116n ; 0.00889878 ; 0 ; 0.00889878 ; 0 ; 0.00889878 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00889878 ; 0
main function bn:00795524n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
graphical bn:00103741a ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
user documentation bn:02110172n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
visual language bn:02258047n ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
man-machine interaction bn:01669278n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
interaction bn:00036845n ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0
scientific paper bn:00060466n ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
effort bn:00029899n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
appropriateness bn:00031709n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
exponential bn:00102598a ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
scientist bn:00069680n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
workstation bn:00081620n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
algebraic bn:00096764a ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
comprehending bn:00082727v ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
complexity bn:00021383n ; 0.0667408 ; 0.054505 ; 0 ; 0.057842 ; 0.0611791 ; 0.0556174 ; 0 ; 0.0489433 ; 0 ; 0 ; 0 ; 0.054505 ; 0
game bn:00037180n ; 0.00889878 ; 0 ; 0 ; 0 ; 0.00889878 ; 0 ; 0 ; 0 ; 0.00889878 ; 0 ; 0 ; 0.00889878 ; 0
precise bn:00096293a ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
simple bn:00110649a ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
equipment bn:00031322n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
higraphs bn:01691263n ; 0.0177976 ; 0.0155729 ; 0 ; 0 ; 0.0166852 ; 0 ; 0 ; 0.0155729 ; 0 ; 0.0155729 ; 0 ; 0 ; 0
communication systems bn:00076374n ; 0.00222469 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
hardware description language bn:03616229n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
quartz watch bn:01410946n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
manuscript bn:00044453n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
hare bn:02520067n ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
describing bn:00082233v ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
department bn:00026310n ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
g. bn:00036962n ; 0.00444939 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0
esterel bn:00464853n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
synchronous bn:00111581a ; 0.00889878 ; 0.00889878 ; 0 ; 0.00889878 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00889878 ; 0
synchronous programming language bn:01507916n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
mathematical semantics bn:03354331n ; 0.00444939 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0
seminar bn:00070437n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
springer bn:00625366n ; 0.00889878 ; 0.00889878 ; 0.00889878 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00889878 ; 0
berlin bn:00010025n ; 0.00444939 ; 0.00444939 ; 0 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ccitt bn:00685445n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
international telecommunication union bn:00696527n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
finite bn:00102992a ; 0.00889878 ; 0.00889878 ; 0 ; 0.00889878 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00889878 ; 0
concurrent system bn:03822531n ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
trans bn:03170765n ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
prog bn:00005947n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
lung bn:00052341n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
digital bn:00101372a ; 0.00444939 ; 0 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0
digital system bn:15182937n ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00222469 ; 0
amsterdam bn:00003686n ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
a.b. bn:00000193n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
ieee bn:03378678n ; 0.00889878 ; 0.00889878 ; 0.00889878 ; 0 ; 0.00889878 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
inform bn:00089724v ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
tech bn:00076330n ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
hamilton bn:00042724n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
higher bn:00104196a ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
apt bn:00097382a ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
logic model bn:03744232n ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
new york bn:00041611n ; 0.0522803 ; 0.0456062 ; 0 ; 0.0433815 ; 0 ; 0 ; 0.0322581 ; 0.0378198 ; 0 ; 0.0367075 ; 0 ; 0.0433815 ; 0
proc bn:00016756n ; 0.00222469 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
c.a.r. bn:03204308n ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
c.a.r. hoare bn:03117463n ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
communicating sequential processes bn:01819165n ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
comm bn:01502944n ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
comm. acm bn:02276368n ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
hopcroft bn:02352207n ; 0.00889878 ; 0.00889878 ; 0 ; 0 ; 0.00889878 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00889878 ; 0
ullman bn:16384500n ; 0.00444939 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0
automata theory bn:00152075n ; 0.00444939 ; 0 ; 0 ; 0 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0
addison-wesley bn:00315874n ; 0.00889878 ; 0.00889878 ; 0 ; 0 ; 0.00889878 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00889878 ; 0
prentice-hall bn:03340052n ; 0.00444939 ; 0.00444939 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00444939 ; 0
nj bn:00037322n ; 0.00889878 ; 0.00889878 ; 0 ; 0.00889878 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00889878 ; 0
formal specification bn:01918343n ; 0.00222469 ; 0 ; 0 ; 0 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
bar-ilan university bn:03311448n ; 0.00222469 ; 0.00222469 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
hebrew bn:00104078a ; 0.00111235 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
programmer bn:00020358n ; 0.00889878 ; 0.00889878 ; 0 ; 0 ; 0.00889878 ; 0.00889878 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0
