X ; C1 ; C2 ; C3 ; C4 ; C5 ; C6 ; C7 ; C8 ; C9
numéro isbn bn:00706122n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
axiome bn:00007529n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
residents bn:02413054n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
rolling stones bn:02456824n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
mick jagger bn:00047889n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
keith richard bn:00801879n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
john lennon bn:00048320n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
futur bn:00036941n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
code barre bn:00008480n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
compositeur bn:00021397n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
song bn:00072798n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
varier bn:00082554v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
velvet underground bn:01244350n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
terry riley bn:02491941n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
probabilité bn:00017624n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
mémoriser bn:00085506v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
conceptuel bn:00100194a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
numero bn:15898115n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
facilité bn:00032642n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
alternative bn:00096899a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
quanta bn:00065554n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
intermédiaire bn:00105288a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
associatif bn:00097619a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
ébauche bn:00059783n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00847458 ; 0 ; 0 ; 0
conception de site web bn:02763125n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0121951 ; 0 ; 0
formulaire web bn:14352118n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0121951 ; 0 ; 0
envoyé bn:00030563n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0121951 ; 0 ; 0
inutile bn:00113457a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0121951 ; 0 ; 0
age bn:02104510n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0121951 ; 0 ; 0
marie bn:00090675v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0121951 ; 0 ; 0
super bn:17336345n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0121951 ; 0 ; 0
italie bn:00047705n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0121951 ; 0 ; 0
stocker bn:00094400v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0121951 ; 0 ; 0
oublier bn:00084302v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0121951 ; 0 ; 0
provenance bn:00010687n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0121951 ; 0 ; 0
attribution bn:00063814n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0121951 ; 0 ; 0
visite bn:00080112n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0121951 ; 0 ; 0
associa bn:00085315v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0
opéra bn:00059107n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0
champ bn:00034274n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0
man bn:15327088n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0
femme bn:00001530n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0224719 ; 0.015625
diagramme bn:00026817n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0
prix unitaire bn:00587816n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0
ar bn:03237564n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0
agit bn:00082285v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0
indépendante bn:00104929a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0
uml bn:02571962n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0
page bn:00091387v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0
ici bn:00116504r ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0
nouvelle ligne bn:00051314n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.0113636 ; 0
tim bn:14744972n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
tim berners-lee bn:02359969n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
messagerie instantanée bn:03364059n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
wikipédia bn:03288118n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
editeur de texte bn:00076736n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
styler bn:00042550n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
variable de type bn:02158332n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
base 10 bn:00025700n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
sizeof bn:03205994n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
accepter bn:00082204v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
cappuccino bn:01189604n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
erreur de programmation bn:00064654n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
nombre premier bn:00064389n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
confidentiel bn:00100230a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
adresse ip bn:00706454n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
infinité bn:00012426n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
seconde bn:00068672n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
visible bn:00110277a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
classe type bn:03004615n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
concept bn:00021547n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
réutilisation bn:02823226n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
hériter bn:00043823n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
intrinsèque bn:00105350a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
encapsulation bn:01505556n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
mère bn:00034027n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
logiciel système bn:00075772n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
complexité bn:00021383n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
mariadb bn:01841320n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
modèle relationnel bn:01978816n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
ingres bn:03724918n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
hsqldb bn:00229377n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
oracle database bn:02591895n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
db2 bn:00637255n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
maxdb bn:00244294n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
sybase bn:01257629n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
zodb bn:02283783n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
db4o bn:01389836n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
berkeley db bn:03239968n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
nosql bn:01727553n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
cassandra bn:01090316n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
bigtable bn:03415846n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
couchdb bn:00542118n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
hbase bn:14809379n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
leveldb bn:02609794n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
libérer bn:00090300v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
example.com bn:00329278n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
aller bn:00040833n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
isolation bn:02609561n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
durabilité bn:01803600n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
électricité bn:00030192n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
verrou bn:01788633n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
panne bn:00059753n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
gérer bn:00084527v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
populaire bn:00108807a ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
ouvrir bn:00084089v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
supporter bn:00083226v ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
cours en ligne bn:03617678n ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.00787402
